DATAFLOW,REF_AREA,FREQ,TIME_PERIOD,COMMODITY,MEASURE,OBS_VALUE,OBS_STATUS,UNIT_MULT,UNIT_MEASURE,DECIMALS
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2021,WT,QC,2382.019,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2022,WT,QC,2385.184,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2023,WT,QC,2372.178,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2024,WT,QC,2364.571,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2020,WT,ST,690,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2021,WT,ST,752.117,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2022,WT,ST,818.26,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2023,WT,ST,822.347,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2024,WT,ST,792.621,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2020,WT,EX,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2021,WT,EX,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2022,WT,EX,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2023,WT,EX,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2024,WT,EX,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2020,WT,AH,217.4,A,3,HA,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2021,WT,AH,218.852,A,3,HA,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2022,WT,AH,214.57,A,3,HA,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2023,WT,AH,214.426,A,3,HA,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2024,WT,AH,213.581,A,3,HA,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2020,WT,FE,299.409,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2021,WT,FE,274.214,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2022,WT,FE,283.347,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2023,WT,FE,285.666,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2024,WT,FE,293.923,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2020,WT,FO,2006.042,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2021,WT,FO,1998.904,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2022,WT,FO,1988.667,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2023,WT,FO,1971.25,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2024,WT,FO,1953.457,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2020,WT,BF,4.746,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2021,WT,BF,5.774,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2022,WT,BF,6.518,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2023,WT,BF,7.204,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2024,WT,BF,7.835,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2020,WT,OU,99.803,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2021,WT,OU,103.127,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2022,WT,OU,106.653,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2023,WT,OU,108.058,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2024,WT,OU,109.355,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2020,WT,YLD,5.98,A,0,T_HA,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2021,WT,YLD,6.01,A,0,T_HA,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2022,WT,YLD,6.039,A,0,T_HA,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2023,WT,YLD,6.077,A,0,T_HA,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2024,WT,YLD,6.105,A,0,T_HA,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2020,WT,PP,221548.221,A,0,XDC_T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2021,WT,PP,201773.584,A,0,XDC_T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2022,WT,PP,181325.343,A,0,XDC_T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2023,WT,PP,180087.354,A,0,XDC_T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2024,WT,PP,179441.886,A,0,XDC_T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2020,WT,FO_PC,104.939,A,0,KG_PS,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2021,WT,FO_PC,104.043,A,0,KG_PS,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2022,WT,FO_PC,103.306,A,0,KG_PS,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2023,WT,FO_PC,102.406,A,0,KG_PS,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2024,WT,FO_PC,101.536,A,0,KG_PS,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2020,WT,ECOE_TOT,0.287,A,6,T_CO2E,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2021,WT,ECOE_TOT,0.289,A,6,T_CO2E,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2022,WT,ECOE_TOT,0.283,A,6,T_CO2E,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2023,WT,ECOE_TOT,0.283,A,6,T_CO2E,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2024,WT,ECOE_TOT,0.282,A,6,T_CO2E,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2020,WT,FO_DES_TOT,832.743,A,0,KCAL_PS_D,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2021,WT,FO_DES_TOT,827.909,A,0,KCAL_PS_D,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2022,WT,FO_DES_TOT,821.597,A,0,KCAL_PS_D,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2023,WT,FO_DES_TOT,815.305,A,0,KCAL_PS_D,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2024,WT,FO_DES_TOT,808.7,A,0,KCAL_PS_D,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2020,WT,FO_DFS_PROT,22.86,A,0,G_PS_D,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2021,WT,FO_DFS_PROT,22.727,A,0,G_PS_D,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2022,WT,FO_DFS_PROT,22.554,A,0,G_PS_D,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2023,WT,FO_DFS_PROT,22.381,A,0,G_PS_D,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2024,WT,FO_DFS_PROT,22.2,A,0,G_PS_D,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2020,WT,FO_DFS_FAT,2.683,A,0,G_PS_D,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2021,WT,FO_DFS_FAT,2.667,A,0,G_PS_D,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2022,WT,FO_DFS_FAT,2.647,A,0,G_PS_D,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2023,WT,FO_DFS_FAT,2.627,A,0,G_PS_D,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2024,WT,FO_DFS_FAT,2.605,A,0,G_PS_D,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2020,MA,QP,200.79,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2021,MA,QP,346.085,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2022,MA,QP,350.162,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2023,MA,QP,354.708,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2024,MA,QP,355.242,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2020,MA,IM,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2021,MA,IM,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2022,MA,IM,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2023,MA,IM,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2024,MA,IM,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2020,MA,QC,169.75,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2021,MA,QC,278.355,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2022,MA,QC,281.116,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2023,MA,QC,285.953,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2024,MA,QC,289.301,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2020,MA,ST,50,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2021,MA,ST,49.389,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2022,MA,ST,48.768,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2023,MA,ST,50.754,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2024,MA,ST,51.049,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2020,MA,EX,31.04,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2021,MA,EX,68.341,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2022,MA,EX,69.668,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2023,MA,EX,66.769,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2024,MA,EX,65.647,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2020,MA,AH,50.512,A,3,HA,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2021,MA,AH,63,A,3,HA,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2022,MA,AH,63.181,A,3,HA,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2023,MA,AH,63.403,A,3,HA,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2024,MA,AH,63.283,A,3,HA,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2020,MA,FE,17.75,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2021,MA,FE,125.878,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2022,MA,FE,128.951,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2023,MA,FE,133.898,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2024,MA,FE,137.507,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2020,MA,FO,78,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2021,MA,FO,78.477,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2022,MA,FO,78.165,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2023,MA,FO,78.055,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2024,MA,FO,77.794,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2020,MA,OU,74,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2021,MA,OU,74,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2022,MA,OU,74,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2023,MA,OU,74,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2024,MA,OU,74,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2020,MA,YLD,3.975,A,0,T_HA,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2021,MA,YLD,5.493,A,0,T_HA,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2022,MA,YLD,5.542,A,0,T_HA,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2023,MA,YLD,5.595,A,0,T_HA,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2024,MA,YLD,5.614,A,0,T_HA,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2020,MA,PP,634.113,A,0,XDC_T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2021,MA,PP,415.334,A,0,XDC_T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2022,MA,PP,379.259,A,0,XDC_T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2023,MA,PP,373.35,A,0,XDC_T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2024,MA,PP,383.213,A,0,XDC_T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2020,MA,FO_PC,3.059,A,0,KG_PS,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2021,MA,FO_PC,3.043,A,0,KG_PS,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2022,MA,FO_PC,2.998,A,0,KG_PS,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2023,MA,FO_PC,2.963,A,0,KG_PS,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2024,MA,FO_PC,2.923,A,0,KG_PS,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2020,MA,ECOE_TOT,0.064,A,6,T_CO2E,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2021,MA,ECOE_TOT,0.08,A,6,T_CO2E,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2022,MA,ECOE_TOT,0.08,A,6,T_CO2E,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2023,MA,ECOE_TOT,0.081,A,6,T_CO2E,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2024,MA,ECOE_TOT,0.081,A,6,T_CO2E,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2020,MA,FO_DES_TOT,40.577,A,0,KCAL_PS_D,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2021,MA,FO_DES_TOT,40.11,A,0,KCAL_PS_D,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2022,MA,FO_DES_TOT,39.715,A,0,KCAL_PS_D,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2023,MA,FO_DES_TOT,39.298,A,0,KCAL_PS_D,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2024,MA,FO_DES_TOT,38.857,A,0,KCAL_PS_D,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2020,MA,FO_DFS_PROT,0.894,A,0,G_PS_D,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2021,MA,FO_DFS_PROT,0.884,A,0,G_PS_D,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2022,MA,FO_DFS_PROT,0.875,A,0,G_PS_D,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2023,MA,FO_DFS_PROT,0.866,A,0,G_PS_D,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2024,MA,FO_DFS_PROT,0.856,A,0,G_PS_D,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2020,MA,FO_DFS_FAT,0.117,A,0,G_PS_D,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2021,MA,FO_DFS_FAT,0.116,A,0,G_PS_D,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2022,MA,FO_DFS_FAT,0.115,A,0,G_PS_D,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2023,MA,FO_DFS_FAT,0.113,A,0,G_PS_D,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2024,MA,FO_DFS_FAT,0.112,A,0,G_PS_D,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2020,MA,QP,13563.406,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2021,MA,QP,12698.596,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2022,MA,QP,12906.873,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2023,MA,QP,13120.268,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2024,MA,QP,13249.553,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2020,MA,QP_ET,1534.343,A,6,L,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2021,MA,QP_ET,1641.524,A,6,L,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2022,MA,QP_ET,1655.831,A,6,L,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2023,MA,QP_ET,1668.087,A,6,L,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2024,MA,QP_ET,1689.609,A,6,L,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2020,MA,IM,1581.571,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2021,MA,IM,2079.617,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2022,MA,IM,2071.173,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2023,MA,IM,2225.139,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2024,MA,IM,2263.186,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2020,MA,QC,14104.877,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2021,MA,QC,14081.089,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2022,MA,QC,13862.985,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2023,MA,QC,14226.864,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2024,MA,QC,14369.741,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2020,MA,ST,2300,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2021,MA,ST,1985.153,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2022,MA,ST,2038.253,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2023,MA,ST,2098.454,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2024,MA,ST,2131.651,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2020,MA,EX,1300,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2021,MA,EX,1011.971,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2022,MA,EX,1061.96,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2023,MA,EX,1058.342,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2024,MA,EX,1109.801,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2020,MA,AH,1402.201,A,3,HA,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2021,MA,AH,1331.356,A,3,HA,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2022,MA,AH,1345.021,A,3,HA,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2023,MA,AH,1358.72,A,3,HA,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2024,MA,AH,1367.728,A,3,HA,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2020,MA,FE,8748.351,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2021,MA,FE,8460.65,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2022,MA,FE,8209.349,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2023,MA,FE,8543.552,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2024,MA,FE,8634.804,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2020,MA,FO,1147.408,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2021,MA,FO,1147.306,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2022,MA,FO,1147.38,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2023,MA,FO,1147.994,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2024,MA,FO,1147.705,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2020,MA,BF,3784.389,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2021,MA,BF,4048.747,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2022,MA,BF,4084.035,A,3,T,2
